Timestamp,Pressure (kPa),Voltage (V),Vehicle State,Fault Type
20:03.5,29.66723611,3.212602465,Idle,Normal
33:23.8,105.9901055,1.41386466,Engine OFF,Normal
37:51.5,113.8671655,3.194012367,Acceleration,Normal
15:25.4,114.6215824,3.891453738,Engine OFF,Normal
12:23.1,110.3983472,3.985103025,Engine OFF,Normal
54:06.8,15.89763818,3.431204395,Acceleration,Normal
58:18.6,85.05276494,0.067485681,Engine OFF,Wiring Issue
23:55.8,51.62101328,5,Acceleration,Power Supply Issue
34:45.5,68.22719613,2.996752167,Wide Open Throttle,Normal
23:40.0,6.983444689,1.457159933,Throttle Release,Normal
24:28.3,55.8055721,4.323093327,Engine OFF,Normal
05:46.0,11.71580756,0,Throttle Release,Wiring Issue
47:53.5,79.59135253,1.516537832,Engine OFF,Normal
19:11.8,59.39714324,1.868028594,Idle,Normal
00:53.4,66.40388958,0,Wide Open Throttle,Wiring Issue
00:52.8,24.72622593,0.208865235,Throttle Release,Wiring Issue
03:00.4,105.0958703,5,Acceleration,Power Supply Issue
29:24.9,28.3362384,0.936611077,Idle,Normal
19:24.4,97.56747786,3.24096706,Wide Open Throttle,Normal
00:49.2,82.34667644,0,Engine OFF,Wiring Issue
06:11.1,20.17097025,4.4226912,Engine OFF,Sensor Fault
19:07.7,78.736592,1.630015123,Engine OFF,Normal
04:04.6,80.32615233,1.718253895,Wide Open Throttle,Wiring Issue
15:40.6,109.713029,4.006289381,Engine OFF,Normal
20:27.3,99.66099475,2.983778043,Idle,Normal
59:05.3,16.21251343,0.286954503,Throttle Release,Sensor Fault
58:22.6,77.22324053,5,Throttle Release,Power Supply Issue
18:26.4,110.5608113,2.814196714,Wide Open Throttle,Normal
24:59.2,109.8053086,4.357145189,Engine OFF,Normal
21:47.0,60.57456481,2.955450138,Acceleration,Normal
57:21.6,51.13662747,0.09824395,Acceleration,Wiring Issue
58:40.9,9.36334356,1.045819246,Throttle Release,Sensor Fault
36:44.4,110.5743386,3.896877281,Engine OFF,Sensor Fault
36:35.7,40.19224983,4.179676262,Idle,Normal
04:30.5,11.18711895,0.777935523,Throttle Release,Sensor Fault
36:21.4,20.98553911,0.586388689,Idle,Normal
41:16.6,8.009805582,0.494757496,Throttle Release,Wiring Issue
34:00.5,15.85201099,0,Throttle Release,Wiring Issue
56:51.4,110.6505081,5,Acceleration,Power Supply Issue
03:57.0,55.13754729,4.746531091,Engine OFF,Power Supply Issue
01:52.8,11.15662544,0.113532055,Acceleration,Sensor Fault
34:05.8,43.24569105,3.050535705,Acceleration,Normal
27:03.3,114.3016891,2.2443361,Engine OFF,Normal
30:34.9,83.45593224,3.018100115,Wide Open Throttle,Wiring Issue
37:38.7,89.86751918,4.235547276,Wide Open Throttle,Normal
38:30.0,22.20524298,2.58029695,Engine OFF,Normal
52:26.4,65.27190738,2.682619873,Throttle Release,Normal
26:52.1,20.95881462,3.570302836,Idle,Normal
13:09.7,38.93134841,3.392699178,Idle,Normal
27:01.9,35.50294306,2.459119123,Wide Open Throttle,Normal
02:01.2,80.80002183,4.811154263,Acceleration,Power Supply Issue
55:57.2,16.41446457,1.498425161,Throttle Release,Normal
25:40.7,28.67501648,1.776648275,Engine OFF,Normal
00:28.2,81.15065097,0,Wide Open Throttle,Wiring Issue
56:49.3,97.94413807,5,Engine OFF,Power Supply Issue
26:20.4,32.82135872,0.820251669,Idle,Normal
57:27.4,62.66959043,0,Throttle Release,Wiring Issue
16:20.2,15.8078591,3.135804186,Acceleration,Normal
47:48.7,85.46022477,1.093934333,Engine OFF,Sensor Fault
18:07.3,119.0413132,3.921442826,Engine OFF,Sensor Fault
37:44.1,97.50090824,3.346086194,Throttle Release,Normal
03:20.4,107.8395096,0.063196373,Engine OFF,Wiring Issue
35:25.2,42.27239293,4.16395284,Acceleration,Normal
49:36.6,8.076680287,0.764767847,Throttle Release,Normal
01:06.8,113.5176897,2.493390081,Engine OFF,Normal
37:57.9,79.98683773,4.0253965,Wide Open Throttle,Normal
04:43.0,57.03737518,0.004547058,Acceleration,Wiring Issue
56:55.4,48.88562782,5,Acceleration,Power Supply Issue
55:54.9,56.03550502,0.139266491,Acceleration,Wiring Issue
00:42.7,52.1614162,0,Throttle Release,Wiring Issue
46:59.8,119.0413132,4.050849167,Engine OFF,Normal
59:12.9,21.71521794,1.304378354,Throttle Release,Normal
05:46.6,87.26385362,0.010000914,Engine OFF,Sensor Fault
54:31.8,13.15095708,1.627448471,Idle,Normal
02:37.9,13.8684265,4.96098195,Throttle Release,Sensor Fault
14:07.2,25.35719527,3.003888092,Engine OFF,Normal
17:12.7,112.0830043,3.547629288,Engine OFF,Normal
43:41.7,111.8198744,3.773928734,Engine OFF,Power Supply Issue
51:48.8,117.0235915,0.094064948,Engine OFF,Sensor Fault
56:41.5,21.48999552,0.261397436,Throttle Release,Sensor Fault
20:37.0,92.85394206,4.022385984,Wide Open Throttle,Normal
05:21.5,70.49858697,0.279278114,Wide Open Throttle,Wiring Issue
24:12.6,6.858602046,1.0205505,Throttle Release,Normal
03:14.2,58.80658018,5,Acceleration,Power Supply Issue
16:25.0,84.77568794,2.458092886,Acceleration,Normal
28:49.3,108.6847962,2.492461432,Idle,Normal
30:46.0,67.90203775,2.423353335,Acceleration,Normal
54:04.5,19.69544183,0.773739835,Throttle Release,Sensor Fault
02:04.7,19.84569218,0,Throttle Release,Sensor Fault
59:57.0,61.78794462,5,Throttle Release,Power Supply Issue
00:31.3,17.71414006,1.257255215,Throttle Release,Sensor Fault
50:14.5,44.67353742,3.789238024,Wide Open Throttle,Normal
59:37.2,96.38755504,5,Wide Open Throttle,Power Supply Issue
18:12.7,76.34232872,3.493730431,Acceleration,Normal
56:20.6,83.7493187,0.086703811,Idle,Wiring Issue
35:58.9,74.31544493,3.781205812,Wide Open Throttle,Normal
43:04.6,109.4531319,3.931241222,Engine OFF,Normal
15:20.7,91.13831788,4.371460583,Wide Open Throttle,Normal
33:27.4,34.81463561,0.940425137,Idle,Normal
00:07.0,72.95618066,0.221669047,Throttle Release,Wiring Issue
28:56.5,48.39780316,2.764935666,Engine OFF,Normal
04:34.5,74.68414552,2.706920606,Acceleration,Normal
15:26.0,83.78805521,4.300700665,Wide Open Throttle,Normal
52:17.9,89.08513594,3.641539628,Wide Open Throttle,Normal
04:07.5,91.01619742,0.231489106,Wide Open Throttle,Wiring Issue
56:21.2,103.5635893,0,Throttle Release,Wiring Issue
00:26.4,20.15697114,5,Acceleration,Power Supply Issue
01:12.8,25.7989432,4.889609461,Throttle Release,Sensor Fault
14:29.4,65.89599604,3.640861148,Engine OFF,Normal
32:44.0,85.80064822,4.633681638,Idle,Normal
48:28.3,40.63518822,1.072281146,Idle,Normal
01:44.3,23.04757418,4.833693316,Engine OFF,Sensor Fault
01:40.1,10.08553895,0.492769442,Throttle Release,Sensor Fault
28:19.5,39.40397286,1.882243769,Idle,Normal
35:08.9,82.63405031,3.220721297,Acceleration,Normal
37:26.1,119.0413132,4.088554975,Engine OFF,Normal
12:23.1,82.67819686,2.567116803,Engine OFF,Normal
21:45.2,112.2600464,4.389986753,Engine OFF,Normal
34:11.6,37.5406064,1.302578759,Idle,Normal
27:41.7,115.4555742,4.263946684,Engine OFF,Power Supply Issue
31:40.1,102.7532855,2.972681008,Idle,Normal
59:16.6,36.30097783,0,Wide Open Throttle,Wiring Issue
37:49.3,65.49027304,3.282240124,Acceleration,Normal
03:56.3,32.02899042,0.032343675,Throttle Release,Sensor Fault
01:51.3,21.85945675,0,Throttle Release,Sensor Fault
02:38.9,82.33516203,0.150213778,Acceleration,Wiring Issue
20:52.0,46.67070048,2.534913648,Throttle Release,Normal
59:00.3,82.1749568,0,Acceleration,Wiring Issue
59:59.8,57.04434784,5,Idle,Power Supply Issue
46:15.8,66.06075897,2.584305641,Acceleration,Normal
43:21.7,104.9114135,1.409758182,Acceleration,Normal
19:09.2,39.55194495,1.390644938,Idle,Normal
03:06.7,72.85304309,0.271446281,Acceleration,Wiring Issue
56:25.7,17.69449528,0.606905256,Throttle Release,Sensor Fault
00:10.0,63.75224847,0,Wide Open Throttle,Wiring Issue
56:01.9,66.41000589,0.49271788,Wide Open Throttle,Wiring Issue
58:27.5,60.00944554,0,Acceleration,Wiring Issue
17:30.1,113.0459506,4.315729789,Engine OFF,Normal
37:13.3,58.36073416,0.689078152,Idle,Normal
29:39.5,79.71325762,4.72886107,Acceleration,Normal
03:00.6,19.86607298,0.470103715,Throttle Release,Sensor Fault
26:55.9,64.9163597,1.521766154,Wide Open Throttle,Normal
21:58.0,66.81864041,3.395592122,Engine OFF,Normal
28:56.1,113.8895749,4.762504584,Engine OFF,Sensor Fault
03:39.0,18.8945125,0.415113141,Throttle Release,Sensor Fault
29:13.0,77.44658131,3.566291128,Idle,Normal
35:39.5,80.9256945,1.883056211,Wide Open Throttle,Normal
20:43.9,36.09207713,3.142738264,Acceleration,Normal
15:30.2,20.36573683,2.025232169,Engine OFF,Normal
57:44.8,63.11120012,5,Acceleration,Power Supply Issue
27:20.6,80.17722304,3.074154148,Idle,Normal
31:14.4,109.546474,1.102647927,Idle,Normal
43:16.7,35.64253801,0.615753446,Idle,Normal
40:41.6,109.3016701,3.614345106,Engine OFF,Power Supply Issue
59:41.8,59.17870507,5,Acceleration,Power Supply Issue
19:03.4,101.6066247,0.725953824,Wide Open Throttle,Normal
39:07.3,41.73487502,1.385478271,Idle,Normal
15:58.7,83.78371351,4.109948466,Wide Open Throttle,Normal
43:22.4,98.47278106,0,Acceleration,Wiring Issue
56:12.0,108.8172565,0.283508984,Throttle Release,Sensor Fault
35:35.3,116.0862725,4.009283502,Engine OFF,Normal
12:23.1,41.08481106,1.026822752,Idle,Normal
06:11.1,12.10577486,0.663145961,Throttle Release,Sensor Fault
49:33.2,97.13248703,4.179504356,Wide Open Throttle,Normal
38:27.5,74.99397056,2.709394559,Acceleration,Normal
31:36.1,36.00895472,4.152988742,Throttle Release,Normal
22:52.9,19.66685476,1.327379092,Idle,Normal
59:49.8,56.78748005,5,Engine OFF,Power Supply Issue
20:39.9,73.68214327,4.40891792,Wide Open Throttle,Normal
12:24.2,118.4119965,2.971796228,Engine OFF,Normal
24:14.2,87.23195993,3.073487091,Wide Open Throttle,Normal
51:24.8,56.6472772,2.11169781,Acceleration,Normal
29:51.2,50.11487953,0.685988943,Idle,Normal
23:46.4,61.04560619,2.064491986,Acceleration,Normal
19:16.4,43.22783684,2.030966278,Idle,Normal
33:57.5,46.98554999,2.490780124,Idle,Normal
56:39.8,72.30986385,0.029939745,Wide Open Throttle,Wiring Issue
04:56.2,82.21305038,5,Acceleration,Power Supply Issue
26:54.9,22.10023656,0,Throttle Release,Normal
25:06.3,80.01945937,2.156252636,Wide Open Throttle,Normal
24:01.0,116.9959795,4.057046089,Engine OFF,Normal
03:15.0,9.704269467,2.123925571,Throttle Release,Wiring Issue
05:35.6,48.29297256,0,Wide Open Throttle,Wiring Issue
16:38.4,21.89711488,3.732404383,Throttle Release,Normal
35:09.6,112.1684681,4.148539434,Engine OFF,Normal
59:47.7,79.04317167,0.109005331,Wide Open Throttle,Wiring Issue
57:32.9,114.4054095,3.324980529,Engine OFF,Normal
01:03.4,55.83134646,5,Acceleration,Power Supply Issue
01:51.9,25.53783253,4.817629651,Throttle Release,Sensor Fault
01:23.2,25.18928496,1.192474887,Throttle Release,Wiring Issue
01:15.5,18.77054738,0.329973511,Throttle Release,Sensor Fault
20:42.1,106.6199231,3.451880532,Acceleration,Normal
21:58.3,107.1476443,1.981346923,Engine OFF,Normal
17:37.9,41.0506458,2.684475765,Acceleration,Normal
02:24.7,103.1412018,5,Acceleration,Power Supply Issue
02:07.8,80.33574685,5,Wide Open Throttle,Power Supply Issue
01:05.9,11.19984278,0.388934696,Throttle Release,Sensor Fault
12:23.1,88.98498224,1.477989702,Acceleration,Normal
29:06.1,103.0468654,1.778721365,Engine OFF,Normal
02:23.8,102.4434933,5,Wide Open Throttle,Power Supply Issue
56:41.7,59.92695115,0,Acceleration,Wiring Issue
17:08.6,75.53850466,3.970178567,Wide Open Throttle,Normal
18:28.7,115.5909697,3.897076592,Engine OFF,Power Supply Issue
35:28.8,89.71385394,3.601605513,Engine OFF,Normal
04:29.2,48.67280881,5,Wide Open Throttle,Power Supply Issue
25:10.2,61.53066472,3.117149796,Acceleration,Normal
40:05.6,17.13490772,1.062331486,Throttle Release,Normal
26:17.0,13.31828788,1.415605477,Throttle Release,Normal
04:49.0,74.64073711,5,Acceleration,Power Supply Issue
19:06.6,71.89154339,3.403665807,Acceleration,Normal
15:24.4,29.64498729,3.37316265,Idle,Normal
25:07.2,114.7000873,4.067844995,Wide Open Throttle,Normal
16:07.6,60.86014203,2.188505623,Acceleration,Normal
06:11.1,65.36715105,5,Acceleration,Power Supply Issue
00:25.2,108.1418849,5,Engine OFF,Power Supply Issue
16:28.1,79.89909061,3.859737299,Wide Open Throttle,Normal
23:26.2,113.0468766,3.823026253,Engine OFF,Normal
29:04.7,40.22096957,1.844131445,Idle,Normal
27:42.4,20.16322154,0.456518186,Idle,Normal
02:12.5,90.47623251,0,Wide Open Throttle,Wiring Issue
19:54.9,84.21934736,3.698324174,Wide Open Throttle,Normal
04:37.1,104.6015165,5,Wide Open Throttle,Power Supply Issue
25:36.9,72.73508857,3.478492636,Acceleration,Normal
25:01.8,49.76093561,1.96703283,Engine OFF,Normal
00:31.3,37.2102937,0,Wide Open Throttle,Wiring Issue
59:33.8,41.4471126,0,Wide Open Throttle,Wiring Issue
16:32.0,19.95928208,2.543055338,Acceleration,Normal
41:36.7,13.49074406,0.70653867,Throttle Release,Normal
41:30.4,108.1455566,3.63040849,Wide Open Throttle,Normal
04:16.0,69.44862588,0,Acceleration,Wiring Issue
27:58.1,107.1925203,2.761834976,Wide Open Throttle,Normal
32:40.6,49.83299763,1.14529357,Idle,Normal
25:25.7,44.04716614,0.791553261,Idle,Normal
27:45.0,39.98761625,1.669120823,Idle,Normal
18:41.7,14.80089014,0.385469817,Throttle Release,Wiring Issue
03:15.4,75.94907574,0.086653915,Acceleration,Wiring Issue
38:19.9,20.16035664,0,Throttle Release,Wiring Issue
50:04.6,108.1857616,4.882629338,Engine OFF,Sensor Fault
49:56.1,17.96892,0.800111227,Throttle Release,Normal
18:14.0,109.8943896,4.142680511,Engine OFF,Normal
42:10.9,38.84699073,0.626973945,Idle,Normal
24:41.1,106.4851424,3.530652204,Wide Open Throttle,Normal
00:36.4,79.9476257,3.740457764,Acceleration,Power Supply Issue
37:08.4,58.53171059,1.772405707,Idle,Normal
21:23.3,102.6704237,4.25871517,Wide Open Throttle,Normal
19:04.3,97.35508084,3.428095581,Wide Open Throttle,Normal
06:11.1,116.5884429,4.635264535,Throttle Release,Sensor Fault
56:03.1,84.27606978,0.269611197,Wide Open Throttle,Wiring Issue
41:24.2,18.68586166,3.171618685,Engine OFF,Normal
56:50.1,33.67447927,0,Wide Open Throttle,Wiring Issue
03:00.7,11.89376663,0.69729349,Throttle Release,Sensor Fault
45:25.3,12.04748274,1.169181888,Throttle Release,Normal
29:54.2,87.54904661,4.663726327,Wide Open Throttle,Normal
04:23.5,105.0447099,5,Wide Open Throttle,Power Supply Issue
28:28.9,83.15361424,1.664393185,Acceleration,Normal
20:15.2,107.6304301,4.309147819,Engine OFF,Normal
16:21.3,52.67126876,3.656791545,Acceleration,Normal
46:40.0,52.75011365,2.724923176,Acceleration,Normal
14:10.2,38.04789096,4.076483019,Idle,Normal
00:59.0,15.49058804,4.237930638,Engine OFF,Sensor Fault
28:42.0,80.05862253,4.638622356,Wide Open Throttle,Normal
37:53.9,14.55256993,1.531192299,Throttle Release,Power Supply Issue
03:54.7,84.33987932,0.257408953,Throttle Release,Wiring Issue
38:57.2,34.64752172,1.441354387,Idle,Normal
25:18.4,105.379885,2.001636449,Engine OFF,Normal
59:40.9,111.7237839,4.424921292,Engine OFF,Power Supply Issue
52:14.5,88.64423424,0,Idle,Normal
43:25.0,16.10622963,0.792422671,Throttle Release,Normal
24:38.6,22.61182814,1.377804284,Idle,Normal
56:13.4,110.7913682,4.135041949,Engine OFF,Normal
20:30.3,101.9927615,2.776194624,Wide Open Throttle,Normal
59:32.3,34.32654477,5,Engine OFF,Power Supply Issue
33:46.2,90.90741674,3.164777348,Wide Open Throttle,Normal
31:54.4,41.51575945,2.679012811,Acceleration,Normal
29:08.4,18.04303564,1.36203916,Throttle Release,Wiring Issue
17:56.1,58.33087709,3.022983533,Acceleration,Normal
21:16.2,10.24972254,0.426194481,Idle,Normal
06:11.1,38.55714308,5,Acceleration,Power Supply Issue
56:14.5,10.36743754,1.165643495,Throttle Release,Wiring Issue
01:37.7,106.2013901,4.770872757,Engine OFF,Power Supply Issue
39:53.4,19.1578559,0.882953428,Engine OFF,Normal
50:57.1,9.901288053,3.574436742,Throttle Release,Wiring Issue
23:46.0,94.89099536,4.050833037,Wide Open Throttle,Normal
58:41.6,67.05547037,5,Wide Open Throttle,Power Supply Issue
40:43.9,15.35796509,1.660268612,Idle,Normal
00:02.8,115.9169056,3.9603031,Engine OFF,Normal
41:57.1,30.597458,1.522573589,Idle,Normal
22:25.2,39.31582039,1.516486525,Idle,Normal
34:04.2,71.77976009,3.022055636,Acceleration,Normal
03:45.0,64.97225151,0,Acceleration,Wiring Issue
54:03.3,14.19132476,0.352958373,Throttle Release,Wiring Issue
25:04.5,112.1927261,3.531031651,Engine OFF,Normal
20:19.9,58.02750095,1.198415181,Engine OFF,Normal
58:58.9,60.35692172,0.348683238,Wide Open Throttle,Wiring Issue
56:28.4,33.49945793,4.973809158,Acceleration,Power Supply Issue
04:10.3,48.22319131,5,Acceleration,Power Supply Issue
52:58.7,20.27212527,3.568830376,Engine OFF,Normal
25:18.9,12.81886227,1.013185295,Idle,Normal
33:21.6,46.77834895,1.25362537,Idle,Normal
13:52.3,70.52400289,4.142743532,Wide Open Throttle,Normal
35:20.1,108.7983735,3.864443388,Engine OFF,Normal
22:27.4,6.573962127,0.562814819,Throttle Release,Normal
59:55.9,41.81881468,5,Acceleration,Power Supply Issue
01:33.0,19.93731051,0,Idle,Wiring Issue
00:25.3,95.07432921,0.035962221,Acceleration,Wiring Issue
14:39.3,40.41619836,2.873572137,Idle,Normal
29:35.3,41.17248707,0.847014361,Idle,Normal
59:00.0,112.5756211,0.259453275,Wide Open Throttle,Wiring Issue
15:35.1,67.98070658,1.825429687,Idle,Normal
13:42.6,107.044707,3.633103357,Engine OFF,Normal
46:19.8,61.71916805,2.234641699,Acceleration,Normal
52:01.8,114.0377815,4.531405952,Engine OFF,Power Supply Issue
24:53.0,90.41738749,3.050865423,Idle,Normal
02:33.9,22.76591143,2.678847126,Throttle Release,Sensor Fault
47:08.4,61.8767618,3.806375163,Acceleration,Normal
01:58.9,22.32250202,1.912918998,Throttle Release,Sensor Fault
01:47.9,47.67698688,0,Wide Open Throttle,Wiring Issue
00:48.8,97.88507753,5,Engine OFF,Power Supply Issue
22:58.8,32.57662343,3.104782609,Acceleration,Normal
01:35.7,76.78641555,0,Acceleration,Wiring Issue
14:07.2,112.8747421,2.631112048,Engine OFF,Normal
14:17.1,23.42094169,1.398521305,Idle,Normal
30:14.6,45.76623193,2.557467092,Throttle Release,Normal
03:05.6,50.02913923,5,Throttle Release,Power Supply Issue
34:19.5,88.97149537,3.52410791,Idle,Normal
01:50.4,76.89647321,0.189060455,Acceleration,Wiring Issue
12:23.1,49.5894749,0.566551897,Engine OFF,Normal
41:02.1,14.4988073,0.467206032,Acceleration,Normal
58:59.7,102.5212382,5,Acceleration,Power Supply Issue
01:50.5,8.840362058,0.028953582,Throttle Release,Sensor Fault
46:21.6,72.76629918,3.683013076,Wide Open Throttle,Normal
01:16.5,69.12071954,0.128202925,Acceleration,Wiring Issue
35:38.9,15.32460728,3.445223531,Wide Open Throttle,Normal
22:06.2,56.0125664,0.681277787,Wide Open Throttle,Normal
34:19.5,115.2882569,4.406918377,Engine OFF,Normal
02:55.9,69.34179825,5,Wide Open Throttle,Power Supply Issue
51:20.1,39.50975645,1.408950096,Acceleration,Normal
16:41.7,91.18609654,2.832168657,Throttle Release,Normal
04:50.3,48.46270795,5,Acceleration,Power Supply Issue
57:50.0,73.8453142,0.582130229,Acceleration,Wiring Issue
56:12.3,85.85866769,5,Acceleration,Power Supply Issue
51:09.3,19.31682153,2.624422715,Acceleration,Normal
17:52.3,89.18845379,2.575048718,Wide Open Throttle,Normal
51:21.6,116.8831136,4.029283929,Engine OFF,Power Supply Issue
19:59.9,6.368171777,0.768341535,Throttle Release,Normal
58:45.4,59.8882126,5,Acceleration,Power Supply Issue
55:07.9,51.3190789,0.069527733,Wide Open Throttle,Wiring Issue
02:47.4,78.86371139,0,Acceleration,Wiring Issue
15:46.4,26.12944525,1.273754501,Idle,Normal
21:58.7,110.6653196,2.281925953,Engine OFF,Normal
57:48.6,71.48182368,0,Wide Open Throttle,Wiring Issue
23:42.6,98.5163781,4.063701732,Wide Open Throttle,Normal
22:04.8,102.7977085,3.636450317,Wide Open Throttle,Normal
35:59.9,96.50752376,4.027178668,Wide Open Throttle,Normal
01:29.6,45.26249014,5,Acceleration,Power Supply Issue
57:24.2,104.1420544,4.079138791,Engine OFF,Normal
54:53.4,72.96512969,0,Acceleration,Wiring Issue
